,,RowID,Original_SMILES,DFT_opt_Charge_P,Origin,selfies,QED,SA_score
862,3018,3018,CCON1N=C1C=C,,Fourth Iter,[C][C][O][N][N][=C][Ring1][Ring1][C][=C],0.5109532574546093,5.314321487312974
863,3020,3020,N=C=CC=NC=NC,,Fourth Iter,[N][=C][=C][C][=N][C][=N][C],0.42061437570165155,5.773096227521591
864,3021,3021,C12CN=C1C2,,Fourth Iter,[C][C][N][=C][Ring1][Ring2][C][Ring1][Branch1],0.574301670015931,5.278945922715414
865,3022,3022,C1(C#CN1C#N)=N,,Fourth Iter,[C][Branch1][Branch2][C][#C][N][Ring1][Ring2][C][#N][=N],0.2781296808208648,6.164834055404119
866,3024,3024,O(C)C=NC,,Fourth Iter,[O][Branch1][C][C][C][=N][C],0.36299741023078685,4.848336934636292
867,3025,3025,C=O,,Fourth Iter,[C][=O],,
868,3026,3026,CN=N,,Fourth Iter,[C][N][=N],0.3332039258585348,5.333186785849663
869,3027,3027,C=CC#CF,,Fourth Iter,[C][=C][C][#C][F],,
870,3028,3028,CCC#N,,Fourth Iter,[C][C][C][#N],,
871,3029,3029,C=C=NC=O,,Fourth Iter,[C][=C][=N][C][=O],,
872,3030,3030,C#CCC=CC=NC,,Fourth Iter,[C][#C][C][C][=C][C][=N][C],0.39064889367459166,5.159620623125987
873,3031,3031,C=CC=N,,Fourth Iter,[C][=C][C][=N],0.3510284555276234,5.117506997877356
874,3034,3034,C#COC=N,,Fourth Iter,[C][#C][O][C][=N],0.20827205407385468,5.594841668364103
875,3037,3037,C=1C#COCCN=1,,Fourth Iter,[C][C][#C][O][C][C][N][=Ring1][#Branch1],,
876,3039,3039,NC=NC=NOO,,Fourth Iter,[N][C][=N][C][=N][O][O],0.17439260989946526,5.698166747711811
877,3040,3040,C1C#C1,,Fourth Iter,[C][C][#C][Ring1][Ring1],,
878,3041,3041,C1#CC1=C,,Fourth Iter,[C][#C][C][Ring1][Ring1][=C],0.3363524791506483,5.928879573128192
879,3042,3042,N(N)=NCF,,Fourth Iter,[N][Branch1][C][N][=N][C][F],,
880,3043,3043,O=C=CC,,Fourth Iter,[O][=C][=C][C],0.45011903693902366,4.88195984068672
881,3045,3045,C=NCOON,,Fourth Iter,[C][=N][C][O][O][N],0.21845523435507308,5.677582982813405
882,3047,3047,OC#N,,Fourth Iter,[O][C][#N],,
883,3048,3048,CC=C=C=O,,Fourth Iter,[C][C][=C][=C][=O],,
884,3050,3050,NNC=C,,Fourth Iter,[N][N][C][=C],0.2719793473237055,5.134579907576353
885,3052,3052,CC(C1)N1C,,Fourth Iter,[C][C][Branch1][C][C][N][Ring1][C][C],0.47031631125282974,4.574463200821922
886,3053,3053,O=NC#CC=C,,Fourth Iter,[O][=N][C][#C][C][=C],0.2803820179103375,5.584197836924811
887,3056,3056,CNC=N,,Fourth Iter,[C][N][C][=N],0.28480594233625917,5.168587265435884
888,3057,3057,OON=C=C=CCF,,Fourth Iter,[O][O][N][=C][=C][=C][C][F],,
889,3058,3058,C=CC=O,,Fourth Iter,[C][=C][C][=O],,
890,3059,3059,NF,,Fourth Iter,[N][F],,
891,3060,3060,C=CC(N)N,,Fourth Iter,[C][=C][C][Branch1][C][N][N],0.281430575309745,5.261472334748892
892,3061,3061,C(NNC#N)N,,Fourth Iter,[C][Branch1][Branch1][N][N][C][#N][N],0.13658696883319327,5.445425953635686
893,3062,3062,C#CC#N,,Fourth Iter,[C][#C][C][#N],,
894,3063,3063,CN=CC=CC#CN,,Fourth Iter,[C][N][=C][C][=C][C][#C][N],0.24909477759170218,5.577885238510603
895,3064,3064,N=1CC=1C#CC,,Fourth Iter,[N][C][C][=Ring1][Ring1][C][#C][C],0.46761362680044277,4.805604733476534
896,3066,3066,C(O)N,,Fourth Iter,[C][Branch1][C][O][N],0.33746207569427267,4.971026785849663
897,3067,3067,C(O)#N,,Fourth Iter,[C][Branch1][C][O][#N],,
898,3071,3071,N=CF,,Fourth Iter,[N][=C][F],,
899,3072,3072,C=CC#N,,Fourth Iter,[C][=C][C][#N],,
900,3073,3073,N#CC(C)C,,Fourth Iter,[N][#C][C][Branch1][C][C][C],0.6002480363279403,4.454020027056584
901,3076,3076,CF,,Fourth Iter,[C][F],,
902,3077,3077,C=1CC=NN=1,,Fourth Iter,[C][C][C][=N][N][=Ring1][Branch1],,
903,3078,3078,C=CN=NC=C,,Fourth Iter,[C][=C][N][=N][C][=C],0.3771866505985985,5.663684309073352
904,3080,3080,N=C=C=NC=CNF,,Fourth Iter,[N][=C][=C][=N][C][=C][N][F],,
905,3082,3082,C=NN=C=NC=O,,Fourth Iter,[C][=N][N][=C][=N][C][=O],,
906,3084,3084,O=NC=C=NCOC,,Fourth Iter,[O][=N][C][=C][=N][C][O][C],0.21946175954248331,5.445587216532579
907,3085,3085,C1#CC1C,,Fourth Iter,[C][#C][C][Ring1][Ring1][C],0.4466158146206823,5.579914355736888
908,3086,3086,C(N)=C=N,,Fourth Iter,[C][Branch1][C][N][=C][=N],0.3620921933712239,5.7238842554024405
909,3087,3087,NNNN=NC,,Fourth Iter,[N][N][N][N][=N][C],0.24360381273980913,5.4782317891794525
910,3088,3088,C=C=NN=CF,,Fourth Iter,[C][=C][=N][N][=C][F],,
911,3089,3089,C=NCF,,Fourth Iter,[C][=N][C][F],,
912,3090,3090,CCF,,Fourth Iter,[C][C][F],,
913,3091,3091,CNC(=N)CC,,Fourth Iter,[C][N][C][=Branch1][C][=N][C][C],0.39193256529015214,4.492185275348457
914,3092,3092,C#CF,,Fourth Iter,[C][#C][F],,
915,3093,3093,C=NOC#CNOC=CF,,Fourth Iter,[C][=N][O][C][#C][N][O][C][=C][F],,
916,3094,3094,C1CC1C#N,,Fourth Iter,[C][C][C][Ring1][Ring1][C][#N],,
917,3097,3097,N(=N)C=O,,Fourth Iter,[N][=Branch1][C][=N][C][=O],,
918,3098,3098,C=NNF,,Fourth Iter,[C][=N][N][F],,
919,3099,3099,CC=CNON=N,,Fourth Iter,[C][C][=C][N][O][N][=N],0.3168496626006621,5.624189343865658
920,3100,3100,NC=C=CN,,Fourth Iter,[N][C][=C][=C][N],0.37085686238307747,5.673434567772387
921,3101,3101,NNF,,Fourth Iter,[N][N][F],,
922,3102,3102,C#COC,,Fourth Iter,[C][#C][O][C],0.2648477823898125,5.013263519616489
923,3103,3103,C=CC=C=C,,Fourth Iter,[C][=C][C][=C][=C],0.27573628195076566,5.499995514517948
924,3105,3105,CC=CF,,Fourth Iter,[C][C][=C][F],,
925,3106,3106,C1NN1N,,Fourth Iter,[C][N][N][Ring1][Ring1][N],0.3407236187503624,5.724720981987899
926,3107,3107,C=1ON=C=NNC=1N=N,,Fourth Iter,[C][O][N][=C][=N][N][C][=Ring1][#Branch1][N][=N],0.44401555800778225,6.291556437676585
927,3110,3110,O=CCN=O,,Fourth Iter,[O][=C][C][N][=O],,
928,3111,3111,C1#CNC1=NC=C=NOC,,Fourth Iter,[C][#C][N][C][Ring1][Ring2][=N][C][=C][=N][O][C],0.1898195608390643,6.270725120304888
929,3112,3112,C=C=NOOO,,Fourth Iter,[C][=C][=N][O][O][O],0.21247538457785675,5.740067332946031
930,3113,3113,C1=CCCOCCO1,,Fourth Iter,[C][=C][C][C][O][C][C][O][Ring1][Branch2],,
931,3115,3115,N1=NNC1C#N,,Fourth Iter,[N][=N][N][C][Ring1][Ring2][C][#N],,
932,3117,3117,C=1=NOON=1,,Fourth Iter,[C][=N][O][O][N][=Ring1][Branch1],,
933,3118,3118,C=NNONC,,Fourth Iter,[C][=N][N][O][N][C],0.2057858490119642,5.547987757349215
934,3120,3120,C#CCC=NN=NC=NN,,Fourth Iter,[C][#C][C][C][=N][N][=N][C][=N][N],0.18897647916778126,5.81033037358819
935,3121,3121,C=C=C=C,,Fourth Iter,[C][=C][=C][=C],0.34072455174460153,5.474189941021169
936,3122,3122,C=C=CCC,,Fourth Iter,[C][=C][=C][C][C],0.3622397847930325,4.659762970139251
937,3123,3123,CCN=O,,Fourth Iter,[C][C][N][=O],,
938,3124,3124,C#COCF,,Fourth Iter,[C][#C][O][C][F],,
939,3126,3126,C1C=NNN=NC=N1,,Fourth Iter,[C][C][=N][N][N][=N][C][=N][Ring1][Branch2],,
940,3127,3127,O=C=NCN=C,,Fourth Iter,[O][=C][=N][C][N][=C],0.2814337326852353,5.409110834272292
941,3129,3129,C=CN=C=NN=NNC,,Fourth Iter,[C][=C][N][=C][=N][N][=N][N][C],0.1854784210040846,5.861413616125666
942,3130,3130,C#CCF,,Fourth Iter,[C][#C][C][F],,
943,3131,3131,C=CCC#C,,Fourth Iter,[C][=C][C][C][#C],0.3535537364205432,5.074918591441026
944,3132,3132,N(N)C,,Fourth Iter,[N][Branch1][C][N][C],0.25576840250696947,4.819681401234278
945,3139,3139,CCC=C=C=C,,Fourth Iter,[C][C][C][=C][=C][=C],0.37499570482975664,5.335702346208631
946,3141,3141,C=NC#CC,,Fourth Iter,[C][=N][C][#C][C],0.3508169489016982,5.291009123985404
947,3142,3142,OCC=CC#N,,Fourth Iter,[O][C][C][=C][C][#N],,
948,3143,3143,N(=N)O,,Fourth Iter,[N][=Branch1][C][=N][O],0.2816431799824867,5.529968324311201
949,3145,3145,C1#CCNNC=CC1,,Fourth Iter,[C][#C][C][N][N][C][=C][C][Ring1][Branch2],0.5153852286697437,6.190046102697589
950,3146,3146,C(C)O,,Fourth Iter,[C][Branch1][C][C][O],0.3417602502054701,4.392832170465047
951,3147,3147,N1=C=NN1,,Fourth Iter,[N][=C][=N][N][Ring1][Ring2],0.5534674549671548,6.004967198546254
952,3148,3148,O=O,,Fourth Iter,[O][=O],,
953,3150,3150,C(C)=N,,Fourth Iter,[C][Branch1][C][C][=N],0.33207321761025843,4.978116016618893
954,3152,3152,N1=CO1,,Fourth Iter,[N][=C][O][Ring1][Ring1],,
955,3153,3153,C=C=C=NC,,Fourth Iter,[C][=C][=C][=N][C],0.360920899968288,5.574759419843393
956,3154,3154,NC=NOCCO,,Fourth Iter,[N][C][=N][O][C][C][O],0.16977211921434812,4.8658571323271955
957,3155,3155,C1N=NO1,,Fourth Iter,[C][N][=N][O][Ring1][Ring2],,
958,3156,3156,OF,,Fourth Iter,[O][F],,
959,3158,3158,N#CNC#C,,Fourth Iter,[N][#C][N][C][#C],0.2676500284091956,5.549309123985405
960,3160,3160,C=NCCF,,Fourth Iter,[C][=N][C][C][F],,
961,3162,3162,C(#C)C#CNN,,Fourth Iter,[C][#Branch1][C][#C][C][#C][N][N],0.21466909151397254,5.611207385996429
962,3163,3163,OC=NF,,Fourth Iter,[O][C][=N][F],,
963,3164,3164,C#CCNON,,Fourth Iter,[C][#C][C][N][O][N],0.2781676509446492,5.3233410729990815
964,3168,3168,C1#CCC=NC#C1,,Fourth Iter,[C][#C][C][C][=N][C][#C][Ring1][#Branch1],,
965,3169,3169,C(=C)N,,Fourth Iter,[C][=Branch1][C][=C][N],0.47453678000451927,5.047374478157355
966,3171,3171,C1=NC(=C)O1,,Fourth Iter,[C][=N][C][=Branch1][C][=C][O][Ring1][Branch1],,
967,3173,3173,C#CO,,Fourth Iter,[C][#C][O],0.24958101292271143,5.213846785849663
968,3174,3174,C1C(C)N1C,,Fourth Iter,[C][C][Branch1][C][C][N][Ring1][Ring2][C],0.47031631125282974,4.574463200821922
969,3175,3175,NC=NC#N,,Fourth Iter,[N][C][=N][C][#N],,
970,3176,3176,C(N)N(C)O,,Fourth Iter,[C][Branch1][C][N][N][Branch1][C][C][O],0.2890938529063916,5.055802591441026
971,3177,3177,O=CC=NF,,Fourth Iter,[O][=C][C][=N][F],,
972,3178,3178,N=NCF,,Fourth Iter,[N][=N][C][F],,
973,3179,3179,C=NC#N,,Fourth Iter,[C][=N][C][#N],,
974,3180,3180,C=NN1NN=N1,,Fourth Iter,[C][=N][N][N][N][=N][Ring1][Ring2],,
975,3181,3181,C=CC=NON,,Fourth Iter,[C][=C][C][=N][O][N],0.3019121111696065,5.50310234620863
976,3182,3182,O=CNNCC=CN=C=O,,Fourth Iter,[O][=C][N][N][C][C][=C][N][=C][=O],,
977,3184,3184,C#COC#CF,,Fourth Iter,[C][#C][O][C][#C][F],,
978,3185,3185,C=CCC,,Fourth Iter,[C][=C][C][C],0.35087137548964303,3.9999116801516044
979,3186,3186,O(C)F,,Fourth Iter,[O][Branch1][C][C][F],,
980,3188,3188,C#CC#C,,Fourth Iter,[C][#C][C][#C],0.41235738261504595,5.140690275469329
981,3189,3189,C12CC1=CCC2=N,,Fourth Iter,[C][C][C][Ring1][Ring1][=C][C][C][Ring1][=Branch1][=N],0.3799623711947631,5.4543556064042935
982,3190,3190,FNN,,Fourth Iter,[F][N][N],0.3490569558243034,5.460467555080432
983,3193,3193,C1(C)=NCN1,,Fourth Iter,[C][Branch1][C][C][=N][C][N][Ring1][Branch1],0.5819893276030099,4.957045218659962
984,3194,3194,NC=NN=NC#N,,Fourth Iter,[N][C][=N][N][=N][C][#N],,
985,3195,3195,CC#N,,Fourth Iter,[C][C][#N],,
986,3196,3196,NC(C#CC)C,,Fourth Iter,[N][C][Branch1][Ring2][C][#C][C][C],0.5217946854564814,4.974024271403576
987,3197,3197,O(N1)N1C=C,,Fourth Iter,[O][Branch1][C][N][N][Ring1][C][C][=C],0.5508125965528199,6.07448163652404
988,3199,3199,C1N=C=N1,,Fourth Iter,[C][N][=C][=N][Ring1][Ring2],,
989,3200,3200,C=C=NNN=O,,Fourth Iter,[C][=C][=N][N][N][=O],,
990,3202,3202,C1CO1,,Fourth Iter,[C][C][O][Ring1][Ring1],,
991,3203,3203,CCC=C,,Fourth Iter,[C][C][C][=C],0.45868121432048564,4.435872884164983
992,3204,3204,N1C#C1,,Fourth Iter,[N][C][#C][Ring1][Ring1],,
993,3205,3205,CC=COF,,Fourth Iter,[C][C][=C][O][F],,
994,3207,3207,NC=NF,,Fourth Iter,[N][C][=N][F],,
995,3208,3208,NN=CN,,Fourth Iter,[N][N][=C][N],0.200509699285898,5.234488937676687
996,3209,3209,O(N)C=NOCCC=C,,Fourth Iter,[O][Branch1][C][N][C][=N][O][C][C][C][=C],0.17767193947746993,4.933564628271416
997,3212,3212,N#CN=C,,Fourth Iter,[N][#C][N][=C],0.25771129631486195,5.285316362425852
998,3213,3213,C#CC1CC1=CO,,Fourth Iter,[C][#C][C][C][C][Ring1][Ring1][=C][O],0.22493963989896654,5.652090221788908
999,3215,3215,C=NNN=NN=C,,Fourth Iter,[C][=N][N][N][=N][N][=C],0.23560488305078758,5.88001001694258
1000,3216,3216,C1NN1,,Fourth Iter,[C][N][N][Ring1][Ring1],0.4475214925149066,5.499356221465221
1001,3217,3217,N=C=NOC=N,,Fourth Iter,[N][=C][=N][O][C][=N],0.3077440597551817,5.844013752044175
1002,3218,3218,C1=CCN1,,Fourth Iter,[C][=C][C][N][Ring1][Ring2],0.5603352042244241,4.8561277336633095
1003,3219,3219,CCC#CC#CC=C,,Fourth Iter,[C][C][C][#C][C][#C][C][=C],0.3888827686728982,4.915232051697416
1004,3220,3220,O1ON1,,Fourth Iter,[O][O][N][Ring1][Ring1],0.45528966196359655,5.5725106320035085
1005,3222,3222,C=1=NN=1,,Fourth Iter,[C][=N][N][=Ring1][Ring1],,
1006,3224,3224,COCCF,,Fourth Iter,[C][O][C][C][F],,
1007,3225,3225,N1=NC=CNC1F,,Fourth Iter,[N][=N][C][=C][N][C][Ring1][=Branch1][F],,
1008,3228,3228,C=1=NC=1C#CN,,Fourth Iter,[C][=N][C][=Ring1][Ring1][C][#C][N],0.2916647999197697,6.066387757349214
1009,3229,3229,O=NON=C=N,,Fourth Iter,[O][=N][O][N][=C][=N],0.28548027515483365,5.887275821009692
1010,3231,3231,C1CCC=CONC1,,Fourth Iter,[C][C][C][C][=C][O][N][C][Ring1][Branch2],0.7088354910052989,4.97431533346682
1011,3232,3232,CC=CONF,,Fourth Iter,[C][C][=C][O][N][F],,
1012,3234,3234,C=NCC=O,,Fourth Iter,[C][=N][C][C][=O],,
1013,3235,3235,C#CC#CN=NN,,Fourth Iter,[C][#C][C][#C][N][=N][N],0.3143360020177607,5.766856651557966
1014,3237,3237,FN=NNC,,Fourth Iter,[F][N][=N][N][C],0.23062852871964074,5.544915632861144
1015,3238,3238,C#CNC,,Fourth Iter,[C][#C][N][C],0.21422975923977533,5.214532415937557
1016,3239,3239,C1CC=NCC1=C,,Fourth Iter,[C][C][C][=N][C][C][Ring1][=Branch1][=C],0.49653832242562085,5.0888082686908325
1017,3241,3241,NCF,,Fourth Iter,[N][C][F],,
1018,3243,3243,C=NC(N)N(ON)N,,Fourth Iter,[C][=N][C][Branch1][C][N][N][Branch1][Ring1][O][N][N],0.23119502858096505,6.007326522278008
1019,3244,3244,CC=CN=N,,Fourth Iter,[C][C][=C][N][=N],0.3673041241318956,5.355612082565286
1020,3245,3245,C#CC#CNC=N,,Fourth Iter,[C][#C][C][#C][N][C][=N],0.1787966386013495,5.618655209250273
1021,3246,3246,N=CONCC,,Fourth Iter,[N][=C][O][N][C][C],0.2115417810105016,4.866403672468578
1022,3249,3249,N=CCC=C=NOC=C,,Fourth Iter,[N][=C][C][C][=C][=N][O][C][=C],0.3231677138939794,5.905765033129715
1023,3251,3251,O(CONN)F,,Fourth Iter,[O][Branch1][Branch1][C][O][N][N][F],,
1024,3253,3253,C(C)#CCC#CCNNN=O,,Fourth Iter,[C][Branch1][C][C][#C][C][C][#C][C][N][N][N][=O],,
1025,3256,3256,N=CNC#N,,Fourth Iter,[N][=C][N][C][#N],,
1026,3257,3257,C(#CNC)N,,Fourth Iter,[C][#Branch1][Ring2][#C][N][C][N],0.27023503929395903,5.571154094399606
1027,3258,3258,C=CC=C=C=C,,Fourth Iter,[C][=C][C][=C][=C][=C],0.28436052547039875,5.644185104829321
1028,3259,3259,C=1=C=C=NN=1,,Fourth Iter,[C][=C][=C][=N][N][=Ring1][Branch1],,
1029,3260,3260,N(=O)N=C=C,,Fourth Iter,[N][=Branch1][C][=O][N][=C][=C],0.21026322187039137,5.716400248245759
1030,3261,3261,O(N)C=C=NO,,Fourth Iter,[O][Branch1][C][N][C][=C][=N][O],0.22854082269519774,5.827689614113139
1031,3262,3262,OCN=C=CF,,Fourth Iter,[O][C][N][=C][=C][F],,
1032,3263,3263,CC=C=CN=C=C,,Fourth Iter,[C][C][=C][=C][N][=C][=C],0.29603132370995594,5.771179247711812
1033,3264,3264,N#CNOC,,Fourth Iter,[N][#C][N][O][C],0.1673584596613508,5.119854686115582
1034,3266,3266,C=NOO,,Fourth Iter,[C][=N][O][O],0.2025358491970381,5.54978392095428
1035,3268,3268,CON=NN,,Fourth Iter,[C][O][N][=N][N],0.39184332705292774,5.327712082565286
1036,3269,3269,C1(NN=N1)ONC,,Fourth Iter,[C][Branch1][=Branch1][N][N][=N][Ring1][Ring2][O][N][C],0.2910391642947628,5.587831087173525
1037,3272,3272,C#CCCC,,Fourth Iter,[C][#C][C][C][C],0.36142867848888344,4.013648177239842
1038,3274,3274,NC#N,,Fourth Iter,[N][C][#N],,
1039,3275,3275,C1#CO1,,Fourth Iter,[C][#C][O][Ring1][Ring1],,
1040,3276,3276,O=C=COOC,,Fourth Iter,[O][=C][=C][O][O][C],0.12141325219705085,5.148277943025606
1041,3277,3277,C1#CC1C=N,,Fourth Iter,[C][#C][C][Ring1][Ring1][C][=N],0.2714474790242026,5.96017776303866
1042,3278,3278,O=NNCF,,Fourth Iter,[O][=N][N][C][F],,
1043,3283,3283,N#COC=C=CNO,,Fourth Iter,[N][#C][O][C][=C][=C][N][O],0.1395952620752152,5.8184245791699425
1044,3284,3284,C1=C=C1O,,Fourth Iter,[C][=C][=C][Ring1][Ring1][O],0.26596725850753294,5.765350476138226
1045,3288,3288,C(C)C=C,,Fourth Iter,[C][Branch1][C][C][C][=C],0.45868121432048564,4.435872884164983
1046,3289,3289,O=C=C=NC=C,,Fourth Iter,[O][=C][=C][=N][C][=C],0.28248471935783365,5.830898102176801
1047,3290,3290,N1=C=CNN1,,Fourth Iter,[N][=C][=C][N][N][Ring1][Branch1],0.6093707943915156,6.1653416683641025
1048,3291,3291,NC#CC,,Fourth Iter,[N][C][#C][C],0.3590001642474481,4.987329071455951
1049,3293,3293,FC=C=O,,Fourth Iter,[F][C][=C][=O],,
1050,3294,3294,CC=CON,,Fourth Iter,[C][C][=C][O][N],0.3012463401859424,5.197675396174754
1051,3295,3295,CC=O,,Fourth Iter,[C][C][=O],,
1052,3296,3296,C1CCC1C#C,,Fourth Iter,[C][C][C][C][Ring1][Ring2][C][#C],0.45296448728733596,4.443422770611814
1053,3297,3297,C=CF,,Fourth Iter,[C][=C][F],,
1054,3299,3299,CCCN=O,,Fourth Iter,[C][C][C][N][=O],,
1055,3300,3300,C#CNC#CCC#CCC,,Fourth Iter,[C][#C][N][C][#C][C][C][#C][C][C],0.3450762251744907,5.0836301859709305
1056,3303,3303,N1CC=CC#C1,,Fourth Iter,[N][C][C][=C][C][#C][Ring1][=Branch1],,
1057,3304,3304,CC=C=NC#CN=C=N,,Fourth Iter,[C][C][=C][=N][C][#C][N][=C][=N],0.305984575513289,6.257508352967772
1058,3305,3305,NC=C=CF,,Fourth Iter,[N][C][=C][=C][F],,
1059,3306,3306,OCCC,,Fourth Iter,[O][C][C][C],0.4906151098059237,3.632567198546254
1060,3307,3307,C1(N)=NN1,,Fourth Iter,[C][Branch1][C][N][=N][N][Ring1][Ring2],0.5772744168472668,5.071631562711522
1061,3308,3308,CC=NC#N,,Fourth Iter,[C][C][=N][C][#N],,
1062,3311,3311,N=C=CNOF,,Fourth Iter,[N][=C][=C][N][O][F],,
1063,3313,3313,C=NC=CCOOC,,Fourth Iter,[C][=N][C][=C][C][O][O][C],0.1610616857502424,5.147479524224888
1064,3314,3314,NC#CNNON=C,,Fourth Iter,[N][C][#C][N][N][O][N][=C],0.10895634764874555,6.009552930818295
1065,3315,3315,C=1=C=NC=1OO,,Fourth Iter,[C][=C][=N][C][=Ring1][Ring2][O][O],0.28250275048408247,6.265438155227199
1066,3318,3318,C=CCC#N,,Fourth Iter,[C][=C][C][C][#N],,
1067,3319,3319,O=C=C(C)C=C=C=C=N,,Fourth Iter,[O][=C][=C][Branch1][C][C][C][=C][=C][=C][=N],0.18058192738442128,5.857436047463888
1068,3320,3320,O(N)N=O,,Fourth Iter,[O][Branch1][C][N][N][=O],,
1069,3321,3321,N=CC#N,,Fourth Iter,[N][=C][C][#N],,
1070,3324,3324,C1#CC1C(=N)C,,Fourth Iter,[C][#C][C][Ring1][Ring1][C][=Branch1][C][=N][C],0.39901576338607847,5.561123187436368
1071,3329,3329,CC=CNC,,Fourth Iter,[C][C][=C][N][C],0.3943288198586828,4.747797881381854
1072,3330,3330,CC=NCN=C=C=NC,,Fourth Iter,[C][C][=N][C][N][=C][=C][=N][C],0.521367331207992,5.81884033677344
1073,3331,3331,CCNC=O,,Fourth Iter,[C][C][N][C][=O],,
1074,3333,3333,N1=C=NNC1N,,Fourth Iter,[N][=C][=N][N][C][Ring1][Branch1][N],0.4826153778691051,6.381443612062917
1075,3336,3336,CCC=CNC,,Fourth Iter,[C][C][C][=C][N][C],0.4013463164935473,4.5617071207444395
1076,3340,3340,CCN=C=C=NCC,,Fourth Iter,[C][C][N][=C][=C][=N][C][C],0.39030113552290246,5.228016667082031
1077,3342,3342,C=C=C=CON,,Fourth Iter,[C][=C][=C][=C][O][N],0.234312676855863,5.759743195014997
1078,3343,3343,C=CC=CCC,,Fourth Iter,[C][=C][C][=C][C][C],0.36724860605136683,4.218866802442052
1079,3346,3346,N=CCC=N,,Fourth Iter,[N][=C][C][C][=N],0.3929595319265864,5.481670662446944
1080,3348,3348,N1(C)NN1,,Fourth Iter,[N][Branch1][C][C][N][N][Ring1][Ring2],0.6271960580240258,5.736766316896442
1081,3350,3350,N1(C)ON=NON1,,Fourth Iter,[N][Branch1][C][C][O][N][=N][O][N][Ring1][#Branch1],0.6308865891697033,5.848799920788735
1082,3351,3351,FCC=O,,Fourth Iter,[F][C][C][=O],,
1083,3352,3352,CCCCCC#CF,,Fourth Iter,[C][C][C][C][C][C][#C][F],,
1084,3353,3353,C#CC=NC#C,,Fourth Iter,[C][#C][C][=N][C][#C],0.3413715142509336,5.9056959801608855
1085,3354,3354,C=NN(C)OF,,Fourth Iter,[C][=N][N][Branch1][C][C][O][F],,
1086,3355,3355,C#CC=CCN,,Fourth Iter,[C][#C][C][=C][C][N],0.3057448879155786,5.063677943025607
1087,3356,3356,N=1C#COCC=1CO,,Fourth Iter,[N][C][#C][O][C][C][=Ring1][=Branch1][C][O],0.29969882712275103,6.183938974774337
1088,3357,3357,N#CNN(F)N,,Fourth Iter,[N][#C][N][N][Branch1][C][F][N],0.21718318356300606,5.519020989634171
1089,3359,3359,NC=C=C=NC=NN=C,,Fourth Iter,[N][C][=C][=C][=N][C][=N][N][=C],0.2513266580204591,6.089007948109472
1090,3360,3360,N(=N)OF,,Fourth Iter,[N][=Branch1][C][=N][O][F],,
1091,3362,3362,CCN(C)OF,,Fourth Iter,[C][C][N][Branch1][C][C][O][F],,
1092,3363,3363,C1=NN=C1O,,Fourth Iter,[C][=N][N][=C][Ring1][Ring2][O],0.3505316220509111,5.113299064813807
1093,3364,3364,C1=NC=C1,,Fourth Iter,[C][=N][C][=C][Ring1][Ring2],0.5603637119127284,4.788010676807124
1094,3365,3365,C=NNN,,Fourth Iter,[C][=N][N][N],0.26706274822206877,5.578921044700099
1095,3368,3368,N=NC,,Fourth Iter,[N][=N][C],0.4792525830095326,5.208017555080431
1096,3371,3371,C1CC1F,,Fourth Iter,[C][C][C][Ring1][Ring1][F],,
1097,3373,3373,FN=NC#COC,,Fourth Iter,[F][N][=N][C][#C][O][C],0.22892805967003674,5.73234078617335
1098,3374,3374,C1=CC=C1,,Fourth Iter,[C][=C][C][=C][Ring1][Ring2],0.5610634977449732,4.398488268780367
1099,3376,3376,O=CON,,Fourth Iter,[O][=C][O][N],0.276458050451882,5.1652942888472575
1100,3377,3377,C=NC=O,,Fourth Iter,[C][=N][C][=O],,
1101,3378,3378,CCCC#C,,Fourth Iter,[C][C][C][C][#C],0.462702876788082,4.5831884139262336
1102,3380,3380,NCC(N)=N,,Fourth Iter,[N][C][C][Branch1][C][N][=N],0.26955241985104433,4.8001361299025636
1103,3382,3382,N1=NC=NC1=C=C,,Fourth Iter,[N][=N][C][=N][C][Ring1][Branch1][=C][=C],0.3794925641828496,5.604208268690833
1104,3383,3383,C(C)(C)C#N,,Fourth Iter,[C][Branch1][C][C][Branch1][C][C][C][#N],,
1105,3386,3386,C1=NN=C1C,,Fourth Iter,[C][=N][N][=C][Ring1][Ring2][C],0.5888015153974367,4.787877171322683
1106,3389,3389,C=C(N)C=CC,,Fourth Iter,[C][=C][Branch1][C][N][C][=C][C],0.5286067140170556,4.643642418205599
1107,3390,3390,C(C)(CC)N=N,,Fourth Iter,[C][Branch1][C][C][Branch1][Ring1][C][C][N][=N],0.3809089399191571,5.080753392282696
1108,3392,3392,C=NC(O)C=C,,Fourth Iter,[C][=N][C][Branch1][C][O][C][=C],0.40396623748913546,5.586316029645333
1109,3393,3393,C#CC=C=C=NF,,Fourth Iter,[C][#C][C][=C][=C][=N][F],,
1110,3396,3396,C=C=CCCCCF,,Fourth Iter,[C][=C][=C][C][C][C][C][F],,
1111,3397,3397,C(C)NCC#N,,Fourth Iter,[C][Branch1][C][C][N][C][C][#N],,
1112,3398,3398,FCF,,Fourth Iter,[F][C][F],,
1113,3399,3399,N#CN=CC,,Fourth Iter,[N][#C][N][=C][C],0.3589226504760529,5.119977171322683
1114,3400,3400,N1C=CC=N1,,Fourth Iter,[N][C][=C][C][=N][Ring1][Branch1],,
